label,message,label_num,length,cleaned
ham,"Yup but it's not giving me problems now so mayb i'll jus leave it...""",0,69,yup giving problems mayb ill jus leave
ham,"Lol no. Just trying to make your day a little more interesting""",0,63,lol trying make day little interesting
ham,"How long before you get reply, just defer admission til next semester""",0,70,long get reply defer admission til next semester
ham,"The word """"Checkmate"""" in chess comes from the Persian phrase """"Shah Maat"""" which means; """"the king is dead.."""" Goodmorning.. Have a good day..:)""",0,146,word checkmate chess comes persian phrase shah maat means king dead goodmorning good day
ham,"Po de :-):):-):-):-). No need job aha.""",0,39,po de need job aha
ham,"Rats. Hey did u ever vote for the next themes?""",0,47,rats hey u ever vote next themes
spam,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.""",1,153,new mobiles 2004 must go txt nokia 89545 collect today 1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
ham,"I hope your pee burns tonite.""",0,30,hope pee burns tonite
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.""",0,122,oh rite well im best mate pete went 4 week 2geva longer week
ham,"Yay can't wait to party together!""",0,34,yay cant wait party together
ham,"....photoshop makes my computer shut down.""",0,43,photoshop makes computer shut
ham,"All boys made fun of me today. Ok i have no problem. I just sent one message just for fun""",0,90,boys made fun today ok problem sent one message fun
ham,"That's one of the issues but california is okay. No snow so its manageable""",0,75,thats one issues california okay snow manageable
spam,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0""",1,136,private 2003 account statement shows 800 unredeemed points call 08715203652 identifier code 42810 expires 29100
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...""",0,72,hmmm mayb try e shoppin area one forgot e name hotel
ham,"Awesome, that gonna be soon or later tonight?""",0,46,awesome gonna soon later tonight
ham,"I need details about that online job.""",0,38,need details online job
spam,"YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386""",1,135,valued vodafone customer computer picked win 150 prize collect easy call 09061743386
ham,"Missing you too.pray inshah allah""",0,34,missing toopray inshah allah
ham,"Pls help me tell Ashley that i cant find her number oh""",0,55,pls help tell ashley cant find number oh
ham,"I am in escape theatre now. . Going to watch KAVALAN in a few minutes""",0,70,escape theatre going watch kavalan minutes
ham,"S.this will increase the chance of winning.""",0,44,sthis increase chance winning
ham,"either way works for me. I am &lt;#&gt; years old. Hope that doesnt bother you.""",0,80,either way works ltgt years old hope doesnt bother
ham,"Maybe you should find something else to do instead???""",0,54,maybe find something else instead
ham,"Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see""",0,77,gain rights wifedont demand iti trying husband toolets see
ham,"I liked your new house""",0,23,liked new house
ham,"I'm fine. Hope you are also""",0,28,im fine hope also
ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.""",0,110,also north carolina texas atm would go gre site pay test results sent
ham,"Same to u...""",0,13,u
ham,"yes baby! I need to stretch open your pussy!""",0,45,yes baby need stretch open pussy
ham,"Thanks and ! Or bomb and date as my phone wanted to say!""",0,57,thanks bomb date phone wanted say
ham,"Ok...""",0,6,ok
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?""",0,122,hey guy know breathing neck get bud anyway youd able get half track usf tonight
ham,"Response"""" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""""... Gud night..swt dreams..take care""",0,156,response one powerful weapon 2 occupy place others heart always give response 2 cares 4 u gud nightswt dreamstake care
ham,"Nokia phone is lovly..""",0,23,nokia phone lovly
spam,"**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270""",1,160,free messagethanks using auction subscription service 18 150pmsgrcvd 2 skip auction txt 2 unsubscribe txt stop customercare 08718726270
spam,"Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!""",1,96,bored housewives chat n date 08717507711 btnational rate 10pmin landlines
ham,"Sorry da..today i wont come to play..i have driving clas..""",0,59,sorry datoday wont come playi driving clas
ham,"I'm really sorry I lit your hair on fire""",0,41,im really sorry lit hair fire
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The """"sleep on a couch"""" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?""",0,300,oh shit thought trip loooooool makes much sense grins sofa reference sleep couch link sent wasnt went trip oh didnt babe go celebration rents
ham,"Okey dokey swashbuckling stuff what oh.""",0,40,okey dokey swashbuckling stuff oh
ham,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?""",0,93,watching cartoon listening music amp eve go temple amp church u
ham,"1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face &lt;#&gt; .joker face.""",0,158,1 tension face 2 smiling face 3 waste face 4 innocent face 5terror face 6cruel face 7romantic face 8lovable face 9decent face ltgt joker face
ham,"Dip's cell dead. So i m coming with him. U better respond else we shall come back.""",0,83,dips cell dead coming u better respond else shall come back
ham,"Well. You know what i mean. Texting""",0,36,well know mean texting
ham,"Hi dis is yijue i would be happy to work wif ü all for gek1510...""",0,66,hi dis yijue would happy work wif ü gek1510
ham,"Lol! Oops sorry! Have fun.""",0,27,lol oops sorry fun
ham,"Wat happened to the cruise thing""",0,33,wat happened cruise thing
ham,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?""",0,86,know dat feelin pete wuld get em nuther place nuther time mayb
spam,"lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468""",1,138,lyricalladie21f inviting friend reply yes910 no910 see wwwsmsacuhmmross stop send stop frnd 62468
ham,"The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...""",0,127,worlds happiest frnds never characters dey best understanding differences
spam,"No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info""",1,148,1 polyphonic tone 4 ur mob every week txt pt2 87575 1st tone free get txtin tell ur friends 150ptone 16 reply hl 4info
ham,"Yeah just open chat and click friend lists. Then make the list. Easy as pie""",0,76,yeah open chat click friend lists make list easy pie
ham,"alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap""",0,93,alright tylers got minor crisis home sooner thought asap
ham,"When/where do I pick you up""",0,28,whenwhere pick
ham,"As usual u can call me ard 10 smth.""",0,36,usual u call ard 10 smth
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!""",0,146,new theory argument wins situation loses person dont argue ur friends kick amp say im always correct
ham,"For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.""",0,114,many things antibiotic used chest abdomen gynae infections even bone infections
ham,"Poor girl can't go one day lmao""",0,32,poor girl cant go one day lmao
ham,"Or just do that 6times""",0,23,6times
spam,"Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.""",1,149,todays vodafone numbers ending 4882 selected receive 350 award number matches call 09064019014 receive 350 award
ham,"You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.""",0,167,pls make note shes exposed also find school anyone else vomiting dog cat house let know later
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...""",0,277,japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike
ham,"Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?""",0,172,sounds like could lot time spent chastity device boy grins take beatings like good dog going lounge nice long bath
ham,"Its worse if if uses half way then stops. Its better for him to complete it.""",0,77,worse uses half way stops better complete
ham,"Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.""",0,159,miserable dont tell u side effects birth control massive gut wrenching cramps first 2 months didnt sleep last night
ham,"Send me the new number""",0,23,send new number
ham,"Convey my regards to him""",0,25,convey regards
spam,"Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow""",1,133,want latest video handset 750 anytime network mins half price line rental reply call 08000930705 delivery tomorrow
ham,"2 and half years i missed your friendship:-)""",0,45,2 half years missed friendship
ham,"I cant pick the phone right now. Pls send a message""",0,52,cant pick phone right pls send message
ham,"Oh for fuck's sake she's in like tallahassee""",0,45,oh fucks sake shes like tallahassee
ham,"Haha, that was the first person I was gonna ask""",0,48,haha first person gonna ask
spam,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18""",1,146,ou guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
ham,"Taka lor. Wat time u wan 2 come n look 4 us?""",0,45,taka lor wat time u wan 2 come n look 4 us
spam,"* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw""",1,135,free polyphonic ringtone text super 87131 get free poly tone week 16 sn pobox202 nr31 7zs subscription 450pw
ham,"I;m reaching in another 2 stops.""""""",0,35,im reaching another 2 stops
ham,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?""",0,416,didnt mean post wrote like many times ive ritten stuff let sit feeling time angry left hit send stop wasnt checked phone got car wasnt said didnt sleep bored wouldnt time clean fold laundry etc least make bed
spam,"Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers""",1,182,warner village 83118 c colin farrell swat wkend warner village get 1 free med popcornjust show msgticketkioskvalid 4712 c tc kiosk reply sony 4 mre film offers
ham,"Will you come online today night""",0,33,come online today night
ham,"Then anything special?""",0,23,anything special
ham,"I'm in solihull, | do you want anything?""",0,41,im solihull want anything
ham,"Will do. Have a good day""",0,25,good day
ham,"WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE""",0,161,regret inform u nhs made mistakeu never actually bornplease report 2 yor local hospital 2b terminatedwe r sorry 4 inconvenience
ham,"Love that holiday Monday feeling even if I have to go to the dentists in an hour""",0,81,love holiday monday feeling even go dentists hour
ham,"I am on the way to tirupur.""",0,28,way tirupur
spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.""",1,156,goal arsenal 4 henry 7 v liverpool 2 henry scores simple shot 6 yards pass bergkamp give arsenal 2 goal margin 78 mins
ham,"You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.""",0,238,youve already got flaky parent itsnot supposed childs job support parentnot theyre ride age anyway im supposed support ive hurt unintentional hurt nonetheless
ham,"We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!""",0,134,took hooch walk toaday fell splat grazed knees everything stayed home see tomorrow
ham,"Just dropped em off, omw back now""",0,34,dropped em omw back
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate""",1,154,2nd time tried 2 contact u u 750 pound prize 2 claim easy call 08712101358 10p per min btnationalrate
ham,"Sitting in mu waiting for everyone to get out of my suite so I can take a shower""",0,81,sitting mu waiting everyone get suite take shower
ham,"Re your call; You didn't see my facebook huh?""",0,46,call didnt see facebook huh
ham,"G says you never answer your texts, confirm/deny""",0,49,g says never answer texts confirmdeny
ham,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.""",0,149,common hearin r u wat r u ur day let ask u something different u smile today gud evng
ham,"Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.""",0,157,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
ham,"Oh yah... We never cancel leh... Haha""",0,38,oh yah never cancel leh haha
ham,"We can go 4 e normal pilates after our intro...""",0,48,go 4 e normal pilates intro
ham,"Ok... Let u noe when i leave my house.""",0,39,ok let u noe leave house
ham,"Oh yes, why is it like torture watching england?""",0,49,oh yes like torture watching england
ham,"Wanna do some art?! :D""",0,23,wanna art
ham,"Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!""",0,97,hopeing wasnt pissed remember gone sisters something
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!""",1,160,got takes 2 take part wrc rally oz u lucozade energy text rally le 61200 25p see packs lucozadecoukwrc itcould u
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service""",1,125,hi sexychat girls waiting text text great night chatting send stop stop service
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?""",0,150,good morning boytoy hows yummy lips wheres sexy buns think crave need
ham,"Match started.india &lt;#&gt; for 2""",0,36,match startedindia ltgt 2
ham,"Once free call me sir.""",0,23,free call sir
ham,"Hey do you want anything to buy:)""",0,34,hey want anything buy
ham,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?""",0,84,hey babe hows going ever figure going new years
ham,"K..k.:)congratulation ..""",0,25,kkcongratulation
ham,"G wants to know where the fuck you are""",0,39,g wants know fuck
ham,"No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x""",0,130,cancelled yeah baby well sounds important understand darlin give ring later fone love kate x
ham,"Tomarrow i want to got to court. At &lt;DECIMAL&gt; . So you come to bus stand at 9.""",0,85,tomarrow want got court ltdecimalgt come bus stand 9
ham,"Ü go home liao? Ask dad to pick me up at 6...""",0,46,ü go home liao ask dad pick 6
ham,"Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?""",0,88,omg make wedding chapel frontierville get good stuff
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...""",0,107,im eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
ham,"Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.""",0,96,check maili mailed varma kept copy regarding membershiptake careinsha allah
ham,"Wrong phone! This phone! I answer this one but assume the other is people i don't well""",0,87,wrong phone phone answer one assume people dont well
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill""",0,108,anyway dont think secure anything lemme know want drive south chill
ham,"I'm already back home so no probably not""",0,41,im already back home probably
spam,"Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!""",1,119,great news call freefone 08006344447 claim guaranteed 1000 cash 2000 gift speak live operator
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...""",1,138,hi amy sending free phone number couple days give access adult parties
ham,"I am in bus on the way to calicut""",0,34,bus way calicut
ham,"Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night""",0,147,hi probably much fun get message thought id txt u cos im bored james farting night
ham,"hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx""",0,137,hi baby im sat bloody bus mo wont home 730 wanna somethin later call later ortxt back jess xx
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.""",1,141,welcome select o2 service added benefits call specially trained advisors free mobile dialling 402
ham,"I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!""",0,101,lost 4 pounds since doc visit last week woot woot im gonna celebrate stuffing face
ham,"U coming back 4 dinner rite? Dad ask me so i re confirm wif u...""",0,65,u coming back 4 dinner rite dad ask confirm wif u
ham,"Doing my masters. When will you buy a bb cos i have for sale and how's bf""",0,74,masters buy bb cos sale hows bf
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.""",0,147,ahhhhjust woken uphad bad dream u thoso dont like u right didnt know anything comedy night guess im
ham,"I'm vivek:)i got call from your number.""",0,40,im viveki got call number
ham,"Why didn't u call on your lunch?""",0,33,didnt u call lunch
ham,"What i mean was i left too early to check, cos i'm working a 9-6.""",0,66,mean left early check cos im working 96
ham,"I want &lt;#&gt; rs da:)do you have it?""",0,40,want ltgt rs dado
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND""",0,153,bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
ham,"Yup ok...""",0,10,yup ok
ham,"I want to see your pretty pussy...""",0,35,want see pretty pussy
spam,"Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp""",1,154,dear voucher holder next meal us use following link pc 2 enjoy 2 4 1 dining experiencehttpwwwvouch4mecometlpdiningasp
ham,"A few people are at the game, I'm at the mall with iouri and kaila""",0,67,people game im mall iouri kaila
spam,"URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only""",1,160,urgent trying contact u todays draw shows 2000 prize guaranteed call 09058094507 land line claim 3030 valid 12hrs
spam,"You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill""",1,136,donate 250 unicefs asian tsunami disaster support fund texting donate 864233 250 added next bill
ham,"Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.""",0,134,future planned tomorrow result today best present enjoy future
ham,"I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time""",0,126,cme want go hos 2morow wil cme got dear didnt say time
ham,"We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that""",0,133,supposed meet discuss abt trip thought xuhui told afternoon thought go lesson
ham,"Hey come online! Use msn... We are all there""",0,45,hey come online use msn
ham,"I'm fine. Hope you are good. Do take care.""",0,43,im fine hope good take care
ham,"Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.""",0,143,oops shower u called hey parking garage collapsed university hospital see im crazy stuff like happen
ham,"Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?""",0,63,aiyo u poor thing u dun wan 2 eat u bathe already
ham,"Yar... I tot u knew dis would happen long ago already.""",0,55,yar tot u knew dis would happen long ago already
ham,"You are gorgeous! keep those pix cumming :) thank you!""",0,55,gorgeous keep pix cumming thank
ham,"A boy was late 2 home. His father: """"POWER OF FRNDSHIP""""""",0,57,boy late 2 home father power frndship
ham,"JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME""",0,90,jade paul didnt u txt u remember barmed want 2 talk 2 u txt
ham,"Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)""",0,112,spending new years brother family lets plan meet next week ready spoiled
ham,"So what u doing today?""",0,23,u today
ham,"I said its okay. Sorry""",0,23,said okay sorry
ham,"Slept? I thinkThis time ( &lt;#&gt; pm) is not dangerous""",0,57,slept thinkthis time ltgt pm dangerous
ham,"Networking job is there.""",0,25,networking job
spam,"goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468""",1,139,goldviking 29m inviting friend reply yes762 no762 see wwwsmsacugoldviking stop send stop frnd 62468
ham,"Dont let studying stress you out. L8r.""",0,39,dont let studying stress l8r
ham,"That's y u haf 2 keep me busy...""",0,33,thats u haf 2 keep busy
ham,"No rushing. I'm not working. I'm in school so if we rush we go hungry.""",0,71,rushing im working im school rush go hungry
ham,"Which channel:-):-):):-).""",0,26,channel
ham,"So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!""",0,97,telling coulda real valentine wasnt u never pick nothing
spam,"Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app""",1,176,phony 350 award todays voda numbers ending xxxx selected receive 350 award match please call 08712300220 quoting claim code 3100 standard rates app
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx""",0,96,made eta taunton 1230 planned hope thats still okday good see xx
ham,"I'm hungry buy smth home...""",0,28,im hungry buy smth home
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.""""""",0,153,hey kate hope ur ok give u buz wedlunch go outsomewhere 4 adrink towncud go 2watershd 4 bit ppl fromwrk bthere love petexxx
ham,"My drive can only be read. I need to write""",0,43,drive read need write
ham,"Just looked it up and addie goes back Monday, sucks to be her""",0,62,looked addie goes back monday sucks
ham,"Happy new year. Hope you are having a good semester""",0,52,happy new year hope good semester
ham,"Esplanade lor. Where else...""",0,29,esplanade lor else
ham,"Can you talk with me..""",0,23,talk
ham,"Hmph. Go head, big baller.""",0,27,hmph go head big baller
ham,"Well its not like you actually called someone a punto. That woulda been worse.""",0,79,well like actually called someone punto woulda worse
ham,"Nope. Since ayo travelled, he has forgotten his guy""",0,52,nope since ayo travelled forgotten guy
ham,"You still around? Looking to pick up later""",0,43,still around looking pick later
spam,"CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16""",1,166,cds 4u congratulations ur awarded 500 cd gift vouchers 125 gift guaranteed freeentry 2 100 wkly draw xt music 87066 tncs wwwldewcom1win150ppmx3age16
ham,"There's someone here that has a year &lt;#&gt; toyota camry like mr olayiwola's own. Mileage is &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.""",0,245,theres someone year ltgt toyota camry like mr olayiwolas mileage ltgt kits clean need know much sell raise dough soon landing sell holla back
ham,"Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!""",0,81,guess pub im im happy pig clover whatever saying
ham,"ILL B DOWN SOON""",0,16,ill b soon
ham,"Oh k. . I will come tomorrow""",0,29,oh k come tomorrow
ham,"Go fool dont cheat others ok""",0,29,go fool dont cheat others ok
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar""",0,79,mobile numberpls sms ur mail idconvey regards achanammarakheshqatar
ham,"By the way, 'rencontre' is to meet again. Mountains dont....""",0,61,way rencontre meet mountains dont
spam,"You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p""",1,155,guaranteed 1000 cash 2000 prize claim yr prize call customer service representative 08714712412 10am7pm cost 10p
ham,"U attend ur driving lesson how many times a wk n which day?""",0,60,u attend ur driving lesson many times wk n day
ham,"Uncle G, just checking up on you. Do have a rewarding month""",0,60,uncle g checking rewarding month
ham,"Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*""",0,147,hello boytoy geeee im missing today like send tm remind im thinking loved loving kiss
ham,"I think the other two still need to get cash but we can def be ready by 9""",0,74,think two still need get cash def ready 9
ham,"Hey gals...U all wanna meet 4 dinner at nìte?""",0,46,hey galsu wanna meet 4 dinner nìte
spam,"Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs""",1,155,dear 0776xxxxxxx uve invited xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yrs
ham,"Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?""",0,153,babe talking think good boy missing love
ham,"Great! How is the office today?""",0,32,great office today
ham,"It's cool, we can last a little while. Getting more any time soon?""",0,67,cool last little getting time soon
ham,":-( sad puppy noise""",0,20,sad puppy noise
ham,"Yes its possible but dint try. Pls dont tell to any one k""",0,58,yes possible dint try pls dont tell one k
ham,"Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota""",0,101,anyway holla whenever youre around need excuse go creep people sarasota
ham,"Where you. What happen""",0,23,happen
ham,"I was gonna ask you lol but i think its at 7""",0,45,gonna ask lol think 7
spam,"Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL""",1,147,ur cashbalance currently 500 pounds maximize ur cashin send go 86688 150pmeg cc 08718720201 hgsuite3422lands roww1j6hl
spam,"PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04""",1,134,private 2003 account statement shows 800 unredeemed sim points call 08715203685 identifier code4xx26 expires 131004
ham,"Go chase after her and run her over while she's crossing the street""",0,68,go chase run shes crossing street
spam,"I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)""",1,127,id like tell deepest darkest fantasies call 09094646631 60pmin stop texts call 08712460324 nat rate
ham,"Is there coming friday is leave for pongal?do you get any news from your work place.""",0,85,coming friday leave pongaldo get news work place
ham,"Hey... Very inconvenient for your sis a not huh?""",0,49,hey inconvenient sis huh
ham,"Ok i vl..do u know i got adsense approved..""",0,44,ok vldo u know got adsense approved
ham,"* Was really good to see you the other day dudette, been missing you!""",0,70,really good see day dudette missing
ham,"I want to go to perumbavoor""",0,28,want go perumbavoor
ham,"How many times i told in the stage all use to laugh. You not listen aha.""",0,73,many times told stage use laugh listen aha
spam,"You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt""",1,150,wont believe true incredible txts reply g learn truly amazing things blow mind o2fwd 18ptxt
ham,"(You didn't hear it from me)""",0,29,didnt hear
ham,"Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.""",0,134,thanks talk saturday dear cherish brother role model
ham,"Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.""",0,99,pls clarify back open return ticket preponed go back kerala
